mlbam_id,player_name,team,age,games,PA,AB,H,1B,2B,3B,HR,R,RBI,SB,BB,SO,HBP,SF,SH,GIDP,AVG,OBP,SLG,OPS,K_pct,BB_pct,wOBA,xwOBA_on_BIP,HH_pct,GB_pct_on_BIP,EV_avg_on_BIP,LA_avg_on_BIP,bat_speed_avg,swing_length_avg
826928,"Carey, Owen",AUG,19,7,10,9,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0.1,0,0.1,30%,0%,,,33%,67%,77.2833,-11.6667,,
702140,"Ibarra, Ruben",CHA,26,7,10,7,1,1,0,0,0,3,0,0,2,3,1,0,0,0,0.1429,0.4,0.1429,0.5429,30%,20%,,,50%,75%,92.525,-13.75,,
804560,"Davalan, Charles",ONT,22,7,10,8,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0.2,0,0.2,20%,10%,,,50%,50%,92.48,-2.8,,
696285,"Young, Jacob",WSH,26,4,10,8,1,1,0,0,0,1,0,1,2,2,0,0,0,0,0.125,0.3,0.125,0.425,20%,20%,,,50%,100%,89.7333,-9.5,,
678962,"Vellojin, Daniel",MTG,25,7,10,9,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.1,0,0.1,10%,10%,,,0%,50%,77.6,18.25,,
802599,"Penney, Jack",WM,23,8,10,8,1,0,0,1,0,2,2,0,2,2,0,0,0,0,0.125,0.3,0.375,0.675,20%,20%,,,33%,50%,88.7833,12,,
681114,"Trautwein, Michael",CIN,26,6,10,9,2,2,0,0,0,1,0,0,0,2,1,0,0,0,0.2222,0.3,0.2222,0.5222,20%,0%,,,57%,57%,91.2857,10.2857,,
809944,"Hainline, Elijah",TUL,23,7,10,9,2,1,0,0,1,1,3,0,1,1,0,0,0,0,0.2222,0.3,0.5556,0.8556,10%,10%,,,75%,50%,99.7714,7.5714,,
701298,"Glasser, Phillip",WSH,26,6,10,10,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0.1,0.1,0.2,0.3,10%,0%,,,11%,78%,81.2222,-18,,
701778,"Avina, Jace",SOM,22,8,10,8,2,1,0,0,1,1,1,0,1,4,1,0,0,0,0.25,0.4,0.625,1.025,40%,10%,,,50%,0%,93.0333,53.3333,,
695501,"Burke, Blake",BLX,22,10,10,9,2,1,1,0,0,0,1,0,1,2,0,0,0,0,0.2222,0.3,0.3333,0.6333,20%,10%,,,43%,29%,91.0143,19.5714,,
692371,"Espinoza, Lizandro",COL,23,7,10,10,3,2,0,1,0,3,0,1,0,4,0,0,0,0,0.3,0.3,0.5,0.8,40%,0%,,,33%,17%,82.15,24.8333,,
700652,"Piper, Kenny",TB,27,6,10,9,2,0,1,0,1,1,5,1,1,2,0,0,0,1,0.2222,0.3,0.6667,0.9667,20%,10%,,,29%,57%,83.7429,-0.1429,,
677342,"Jones, Brock",MTG,24,6,10,9,1,1,0,0,0,0,0,0,1,5,0,0,0,0,0.1111,0.2,0.1111,0.3111,50%,10%,,,25%,0%,96.7,39,,
701689,"Honeycutt, Vance",FRE,22,9,10,9,5,1,0,0,4,7,6,0,1,2,0,0,0,0,0.5556,0.6,1.8889,2.4889,20%,10%,,,86%,0%,100.5571,32.4286,,
702264,"Kilen, Gavin",SJ,21,5,10,7,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0.2,0,0.2,0%,20%,,,38%,63%,86.2,8,,
815394,"Gillen, Theo",CHS,20,5,10,8,1,1,0,0,0,0,0,0,2,6,0,0,0,0,0.125,0.3,0.125,0.425,60%,20%,,,0%,100%,66.85,-40,,
809763,"Kent, Kaeden",HV,22,9,10,8,3,2,1,0,0,0,2,0,2,1,0,0,0,0,0.375,0.5,0.5,1,10%,20%,,,71%,14%,92.9286,18.8571,,
701616,"Lomavita, Caleb",WSH,23,5,9,9,2,2,0,0,0,1,0,0,0,4,0,0,0,0,0.2222,0.2222,0.2222,0.4444,44%,0%,,,20%,40%,80.58,23,,
805953,"Huezo, Anthony",SYD,20,7,9,7,1,0,0,0,1,1,1,0,2,4,0,0,0,0,0.1429,0.3333,0.5714,0.9048,44%,22%,,,0%,33%,77,33.6667,,
808234,"Quintero, Eduardo",GL,20,6,9,6,3,3,0,0,0,2,1,0,3,1,0,0,0,0,0.5,0.6667,0.5,1.1667,11%,33%,,,20%,40%,81.02,10.4,,
815352,"Bonemer, Caleb",WS,20,5,9,7,1,1,0,0,0,1,0,0,1,3,1,0,0,0,0.1429,0.3333,0.1429,0.4762,33%,11%,,,25%,50%,74.7,3.5,,
687201,"Kilpatrick Jr., Kevin",COL,25,7,9,8,4,3,1,0,0,4,2,1,0,1,0,1,0,0,0.5,0.4444,0.625,1.0694,11%,0%,,,50%,38%,85.4286,14,,
696142,"Taylor, Will",GBO,23,6,9,7,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0.2222,0,0.2222,22%,11%,,,40%,40%,79.18,27.4,,
687783,"Wood, Matthew",MIL,25,8,9,8,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0.125,0.2222,0.25,0.4722,0%,11%,,,38%,50%,93.6714,10.7143,,
691183,"Made, Kevin",HBG,23,6,9,8,1,1,0,0,0,1,2,0,1,2,0,0,0,0,0.125,0.2222,0.125,0.3472,22%,11%,,,33%,83%,88.6,-11.1667,,
694689,"Pitelli, Dominic",CHA,24,5,9,6,1,0,1,0,0,1,0,0,2,3,1,0,0,0,0.1667,0.4444,0.3333,0.7778,33%,22%,,,33%,67%,83.3667,5.6667,,
690448,"Jarvis, Mike",IND,27,7,9,7,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0.1429,0.3333,0.2857,0.619,22%,11%,,,20%,40%,76.04,2,,
691922,"Rivas, Javier",ALT,23,7,9,9,3,1,1,0,1,2,2,0,0,2,0,0,0,1,0.3333,0.3333,0.7778,1.1111,22%,0%,,,43%,43%,92.4,20,,
682003,"Martin, Garrett",SOM,25,7,9,8,3,1,0,0,2,4,5,1,1,1,0,0,0,0,0.375,0.4444,1.125,1.5694,11%,11%,,,57%,57%,97.4167,10.5,,
689688,"Workinger, Ethan",COL,24,7,9,7,3,2,1,0,0,2,2,0,2,2,0,0,0,0,0.4286,0.5556,0.5714,1.127,22%,22%,,,40%,40%,92.54,4.8,,
689196,"Ayers, Owen",MB,24,7,9,8,1,1,0,0,0,0,0,0,1,5,0,0,0,0,0.125,0.2222,0.125,0.3472,56%,11%,,,33%,33%,84.6333,36.6667,,
804446,"Micheletti Jr., Eddie",VAN,24,6,9,8,3,1,1,0,1,3,1,0,1,2,0,0,0,0,0.375,0.4444,0.875,1.3194,22%,11%,,,50%,17%,93.75,20.8333,,
666197,"Kessinger, Grae",SYR,28,4,9,9,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0.1111,0.1111,0.1111,0.2222,33%,0%,,,17%,50%,89.875,34.25,,
694478,"Turner, Michael",CWS,27,7,9,7,2,2,0,0,0,1,0,0,2,2,0,0,0,0,0.2857,0.4444,0.2857,0.7302,22%,22%,,,20%,40%,91.1,25.8,,
806994,"Guanipa, Luis",AUG,20,6,9,8,3,3,0,0,0,0,4,0,1,2,0,0,0,0,0.375,0.4444,0.375,0.8194,22%,11%,,,50%,50%,91.8167,12.8333,,
800106,"Torres, Marcos",HIC,21,6,9,9,1,0,0,0,1,2,1,0,0,4,0,0,0,0,0.1111,0.1111,0.4444,0.5556,44%,0%,,,60%,40%,102.78,3.8,,
691792,"Riggio, Roc",HFD,23,7,9,8,2,1,0,0,1,2,1,0,1,3,0,0,0,1,0.25,0.3333,0.625,0.9583,33%,11%,,,60%,40%,82.84,16.4,,
680996,"Mann, Luke",LV,25,7,9,9,3,2,1,0,0,3,0,1,0,3,0,0,0,0,0.3333,0.3333,0.4444,0.7778,33%,0%,,,67%,50%,98.3,6.8333,,
695538,"Diaz, Randal",FBG,22,6,9,6,1,1,0,0,0,1,2,0,0,1,2,1,0,0,0.1667,0.3333,0.1667,0.5,11%,0%,,,33%,50%,88.02,12.6,,
814172,"Jaworsky, Chase",BEL,21,5,9,9,2,1,0,1,0,0,3,1,0,3,0,0,0,0,0.2222,0.2222,0.4444,0.6667,33%,0%,,,17%,33%,74.78,17.4,,
823787,"Rodriguez, Rainiel",PEO,19,3,9,7,1,0,1,0,0,1,0,0,2,3,0,0,0,1,0.1429,0.3333,0.2857,0.619,33%,22%,,,50%,50%,80.425,2.25,,
825582,"George, Nate",FRE,19,7,9,7,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0.2222,0,0.2222,22%,22%,,,40%,40%,93.24,26,,
696083,"Espinoza, Leonel",SB,22,7,9,9,4,2,2,0,0,3,3,0,0,0,0,0,0,0,0.4444,0.4444,0.6667,1.1111,0%,0%,,,44%,78%,89.5778,-1.3333,,
681080,"Ricketts, Caleb",PHI,25,6,9,9,3,3,0,0,0,1,0,0,0,3,0,0,0,0,0.3333,0.3333,0.3333,0.6667,33%,0%,,,33%,50%,86.25,5.1667,,
822676,"Lodise, Alex",ATL,21,6,9,8,1,0,1,0,0,0,2,0,1,3,0,0,0,1,0.125,0.2222,0.25,0.4722,33%,11%,,,80%,60%,100.26,-8.6,,
671732,"Butler, Lawrence",ATH,25,3,9,8,2,1,0,0,1,1,2,0,1,5,0,0,0,0,0.25,0.3333,0.625,0.9583,56%,11%,,,67%,33%,91.4333,-0.3333,,
692657,"Alfonzo, Omar",PIT,22,6,9,7,2,0,1,0,1,1,2,0,2,3,0,0,0,0,0.2857,0.4444,0.8571,1.3016,33%,22%,,,25%,0%,81.35,32,,
695521,"Conticello, Gavin",AMA,22,4,9,9,2,2,0,0,0,0,0,0,0,4,0,0,0,1,0.2222,0.2222,0.2222,0.4444,44%,0%,,,40%,60%,95.46,8.4,,
813842,"Call, Chase",FAY,23,7,9,8,2,2,0,0,0,2,0,2,1,2,0,0,0,0,0.25,0.3333,0.25,0.5833,22%,11%,,,50%,17%,94.5667,25.1667,,
543877,"Vázquez, Christian",SUG,35,3,9,7,1,1,0,0,0,1,1,0,2,4,0,0,0,0,0.1429,0.3333,0.1429,0.4762,44%,22%,,,67%,67%,94.8667,2,,
807747,"Nishida, Rikuu",BIR,24,9,9,8,2,2,0,0,0,1,0,1,1,2,0,0,0,0,0.25,0.3333,0.25,0.5833,22%,11%,,,0%,67%,71.55,-11.8333,,
690988,"Hendrick, Austin",CHA,24,6,9,6,2,2,0,0,0,1,1,0,2,2,1,0,0,0,0.3333,0.5556,0.3333,0.8889,22%,22%,,,0%,25%,81.775,20,,
701701,"Scott, Quincy",HCS,23,7,9,8,1,1,0,0,0,0,1,0,1,3,0,0,0,0,0.125,0.2222,0.125,0.3472,33%,11%,,,20%,60%,80.9,-7,,
681581,"Weber, Andy",BIR,28,8,9,7,2,1,1,0,0,1,1,0,0,1,2,0,0,0,0.2857,0.4444,0.4286,0.873,11%,0%,,,67%,33%,96.9833,12.3333,,
688005,"Urbaez, Francisco",LOU,28,6,9,7,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.2857,0.4444,0.2857,0.7302,0%,22%,,,29%,29%,85.9714,12.2857,,
689931,"Graham, Peyton",WM,25,6,9,8,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0.25,0.3333,0.25,0.5833,0%,11%,,,13%,50%,81.2875,12.875,,
807267,"Dix, JD",VIS,20,6,8,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13%,0%,,,43%,71%,88.3571,-2.5714,,
801978,"Moss, Callan",GBO,22,5,8,7,3,1,1,1,0,2,1,0,1,1,0,0,0,0,0.4286,0.5,0.8571,1.3571,13%,13%,,,50%,33%,94.2,8.6,,
806394,"Brooks, Robert",TOR,27,5,8,7,2,2,0,0,0,0,1,0,1,4,0,0,0,0,0.2857,0.375,0.2857,0.6607,50%,13%,,,33%,33%,86.9,11.6667,,
677954,"Groshans, Jordan",GWN,26,7,8,7,2,2,0,0,0,1,1,0,0,2,1,0,0,0,0.2857,0.375,0.2857,0.6607,25%,0%,,,100%,40%,97.72,11.6,,
686976,"Ardoin, Silas",BAL,25,7,8,7,2,1,1,0,0,0,0,0,1,4,0,0,0,0,0.2857,0.375,0.4286,0.8036,50%,13%,,,33%,33%,82.8667,11.3333,,
813851,"Becker, Colton",NWA,24,6,8,7,1,1,0,0,0,0,0,0,1,5,0,0,0,0,0.1429,0.25,0.1429,0.3929,63%,13%,,,0%,50%,78.5,18,,
802219,"Hadeen, Woody",WM,23,5,8,7,3,3,0,0,0,3,1,0,1,2,0,0,0,0,0.4286,0.5,0.4286,0.9286,25%,13%,,,40%,40%,88.3,-5.6,,
685712,"Planchart, Geovanny",TOR,24,6,8,5,1,0,1,0,0,1,1,0,2,0,0,1,0,1,0.2,0.375,0.4,0.775,0%,25%,,,33%,33%,82.7167,23.5,,
805260,"Hedges, Ethan",SPO,21,6,8,6,2,1,1,0,0,1,1,0,2,0,0,0,0,0,0.3333,0.5,0.5,1,0%,25%,,,33%,67%,90.9833,7.5,,
695372,"Gelof, Jake",GL,24,5,8,5,1,0,0,0,1,2,2,0,3,2,0,0,0,1,0.2,0.5,0.8,1.3,25%,38%,,,33%,67%,85.8,10.6667,,
695763,"Petersen, Sam",WIL,23,4,8,6,2,1,1,0,0,1,1,0,1,1,1,0,0,0,0.3333,0.5,0.5,1,13%,13%,,,40%,40%,85.4,4.6,,
696145,"White Jr., Lonnie",GBO,23,7,8,7,1,1,0,0,0,1,0,0,1,3,0,0,0,0,0.1429,0.25,0.1429,0.3929,38%,13%,,,0%,50%,65.675,-7.75,,
807957,"Soler, Yassel",VIS,20,6,8,7,1,0,0,0,1,1,3,0,1,3,0,0,0,0,0.1429,0.25,0.5714,0.8214,38%,13%,,,100%,75%,104.65,-10,,
814457,"Casey, Jake",DUN,22,6,8,6,1,0,0,0,1,1,2,0,1,3,1,0,0,0,0.1667,0.375,0.6667,1.0417,38%,13%,,,33%,0%,87.9667,31.3333,,
801590,"Parker, Aaron",TOR,23,5,8,7,2,2,0,0,0,1,0,0,0,2,1,0,0,0,0.2857,0.375,0.2857,0.6607,25%,0%,,,40%,60%,86,12.6,,
801523,"Suero, Chris",NYM,22,4,8,5,1,0,0,0,1,2,1,0,2,2,1,0,0,0,0.2,0.5,0.8,1.3,25%,25%,,,33%,67%,88.3667,-6.3333,,
801406,"Dickey, Jared",MID,24,3,8,7,1,1,0,0,0,1,2,0,1,3,0,0,0,0,0.1429,0.25,0.1429,0.3929,38%,13%,,,0%,75%,65.3,6.25,,
671155,"Johnson, Ivan",LOU,27,4,8,8,3,2,1,0,0,1,0,0,0,3,0,0,0,0,0.375,0.375,0.5,0.875,38%,0%,,,40%,20%,91.12,17.8,,
682515,"Porter, Logan",SF,30,6,8,7,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.125,0,0.125,25%,0%,,,20%,40%,84.54,35.4,,
803175,"Anderson, Ethan",BAL,22,5,8,6,0,0,0,0,0,1,0,0,2,2,0,0,0,1,0,0.25,0,0.25,25%,25%,,,50%,100%,87.3,-23,,
690443,"Antico, Mike",STL,28,6,8,7,1,0,1,0,0,0,1,1,1,4,0,0,0,0,0.1429,0.25,0.2857,0.5357,50%,13%,,,67%,0%,96.5,43,,
800377,"Mateo, Angel",BG,21,6,8,7,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0.125,0,0.125,38%,13%,,,25%,25%,84.65,22.25,,
806978,"Calaz, Robert",FRE,20,5,8,6,1,1,0,0,0,0,1,0,1,3,0,1,0,0,0.1667,0.25,0.1667,0.4167,38%,13%,,,50%,0%,88.975,20,,
689822,"Rudick, Matt",BNG,27,7,8,6,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0.1667,0.375,0.1667,0.5417,38%,25%,,,0%,33%,81.9,34.5,,
702068,"Gabrielson, Cole",SOM,25,7,8,6,1,0,0,0,1,1,1,0,1,4,1,0,0,0,0.1667,0.375,0.6667,1.0417,50%,13%,,,50%,50%,77.45,16.5,,
806993,"Ramirez, German",FAY,19,7,8,7,2,2,0,0,0,3,0,1,1,2,0,0,0,0,0.2857,0.375,0.2857,0.6607,25%,13%,,,0%,40%,74.35,23,,
829058,"Davalillo, Gabriel",D-ANG,18,4,8,7,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.1429,0.25,0.1429,0.3929,13%,13%,,,50%,67%,82.55,3.8333,,
701527,"Sirota, Mike",GL,22,5,8,7,2,0,1,0,1,2,1,0,0,3,1,0,0,0,0.2857,0.375,0.8571,1.2321,38%,0%,,,75%,50%,98.75,1,,
703204,"Pineda, Esmith",DAY,21,5,8,6,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0.1429,0,0.1429,38%,13%,,,50%,75%,76.525,-8.25,,
669002,"Scott, Connor",NWA,26,6,8,6,2,1,0,0,1,1,1,0,2,2,0,0,0,0,0.3333,0.5,0.8333,1.3333,25%,25%,,,50%,25%,92.625,16.75,,
699024,"Bernal, Leonardo",MEM,22,4,8,5,2,2,0,0,0,1,0,0,2,1,1,0,0,0,0.4,0.625,0.4,1.025,13%,25%,,,50%,25%,91.4,6.75,,
690970,"Collins, Corey",BRK,24,5,8,4,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0.5,0,0.5,13%,38%,,,67%,0%,92.7333,33,,
695780,"Fox, Jake",AKR,23,6,8,6,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0.25,0,0.25,0%,25%,,,33%,50%,88.75,-1.8333,,
684081,"Brito, Erick",LHV,23,7,8,6,2,2,0,0,0,0,2,0,1,1,0,1,0,0,0.3333,0.375,0.3333,0.7083,13%,13%,,,33%,67%,79.9667,0,,
694310,"Ware, Bryson",REA,25,7,8,6,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0.25,0,0.25,38%,25%,,,0%,33%,82.1333,-2,,
801629,"McGee, Cade",PMB,23,4,8,7,3,3,0,0,0,1,2,0,0,2,0,1,0,0,0.4286,0.375,0.4286,0.8036,25%,0%,,,33%,17%,91.9333,19.8333,,
703149,"Arias, Roderick",TAM,21,5,8,6,2,1,0,0,1,1,4,0,2,3,0,0,0,0,0.3333,0.5,0.8333,1.3333,38%,25%,,,100%,67%,100.6667,17.3333,,
694183,"Hernandez, Cristian",BEL,22,4,8,7,1,0,1,0,0,1,1,0,1,4,0,0,0,0,0.1429,0.25,0.2857,0.5357,50%,13%,,,0%,100%,70.8333,-8,,
691285,"Franco, Junior",HIL,23,6,8,7,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.125,0,0.125,13%,13%,,,17%,50%,83.1167,3,,
702789,"Gauthier, Austin",OKC,26,7,8,8,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0.125,0.125,0.125,0.25,25%,0%,,,33%,67%,89.2,3.6667,,
813844,"Bush, Will",HOU,22,4,8,7,1,0,1,0,0,0,0,0,1,5,0,0,0,0,0.1429,0.25,0.2857,0.5357,63%,13%,,,50%,50%,97.35,8,,
695481,"Allen II, Jay",CHA,23,7,8,6,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0.1667,0.25,0.1667,0.4167,25%,13%,,,40%,60%,97.85,-6.8,,
691398,"Confidan, Yerlin",DAY,23,6,8,8,5,5,0,0,0,0,4,0,0,2,0,0,0,0,0.625,0.625,0.625,1.25,25%,0%,,,50%,67%,94.45,6.5,,
801938,"Owusu-Asiedu, Avery",HIL,22,5,8,6,2,2,0,0,0,0,0,0,2,3,0,0,0,0,0.3333,0.5,0.3333,0.8333,38%,25%,,,100%,33%,108.1667,13,,
806534,"Gobbel, Ben",SL,26,5,8,8,3,3,0,0,0,0,1,0,0,2,0,0,0,0,0.375,0.375,0.375,0.75,25%,0%,,,83%,50%,96.6667,14.1667,,
691627,"Olivar, Ricardo",MIN,24,4,7,6,1,1,0,0,0,0,1,0,1,3,0,0,0,0,0.1667,0.2857,0.1667,0.4524,43%,14%,,,67%,0%,95.4,19.3333,,
702491,"Voit, Mitch",SLU,21,3,7,6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.1667,0.2857,0.1667,0.4524,14%,14%,,,40%,80%,90.275,-0.5,,
813668,"Gurevitch, Jack",PMB,21,5,7,7,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0.1429,0.1429,0.1429,0.2857,29%,0%,,,60%,40%,90.56,16.6,,
687730,"Cali, Caleb",ARK,25,6,7,6,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.1429,0,0.1429,29%,14%,,,25%,50%,90.45,0.5,,
668965,"Zamora, Freddy",NAS,27,3,7,7,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0.2857,0.2857,0.7143,1,0%,0%,,,86%,43%,97.8714,16.2857,,
805805,"Jenkins, Walker",MIN,21,4,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14%,0%,,,50%,50%,94.4833,9.3333,,
807951,"Torres, Rafhlmil",DBT,20,5,7,7,3,1,1,1,0,4,2,0,0,0,0,0,0,0,0.4286,0.4286,0.8571,1.2857,0%,0%,,,57%,43%,88.7571,4.4286,,
694222,"Tavarez, Ambioris",COL,22,5,7,7,4,4,0,0,0,0,2,0,0,3,0,0,0,0,0.5714,0.5714,0.5714,1.1429,43%,0%,,,0%,25%,74.925,-2.75,,
701360,"Arroyo, Chris",JUP,21,5,7,5,1,0,1,0,0,1,1,0,2,3,0,0,0,0,0.2,0.4286,0.4,0.8286,43%,29%,,,50%,50%,93.9,-2,,
677941,"Adams, Jordyn",BLX,26,6,7,6,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,57%,0%,,,33%,33%,100.9,17.5,,
689302,"Simas, Karson",IOW,24,7,7,6,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0.1667,0.2857,0.1667,0.4524,29%,0%,,,50%,50%,94.225,6.75,,
687272,"Flint, Tucker",SL,24,6,7,6,2,2,0,0,0,2,0,0,1,3,0,0,0,0,0.3333,0.4286,0.3333,0.7619,43%,14%,,,33%,33%,92.8667,1.6667,,
814514,"Salgado, AJ",SLU,24,4,7,7,3,2,0,1,0,1,1,0,0,4,0,0,0,0,0.4286,0.4286,0.7143,1.1429,57%,0%,,,100%,0%,105.0333,9,,
687206,"Gonzalez, Tres",ALT,25,5,7,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,71%,0%,,,0%,50%,73.8,46,,
696281,"Young, Wyatt",BNG,26,6,7,6,2,2,0,0,0,0,1,0,1,2,0,0,0,0,0.3333,0.4286,0.3333,0.7619,29%,14%,,,25%,25%,80.4,-11.3333,,
800406,"Estrada, Aron",BAL,21,5,7,7,2,1,1,0,0,1,0,0,0,4,0,0,0,0,0.2857,0.2857,0.4286,0.7143,57%,0%,,,67%,0%,104.25,15,,
814458,"Trimble, Fenwick",MIA,23,3,7,6,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0.1429,0,0.1429,29%,0%,,,75%,75%,98.05,-8,,
806958,"Celesten, Felnin",EVE,20,4,7,6,3,2,1,0,0,1,2,0,1,1,0,0,0,1,0.5,0.5714,0.6667,1.2381,14%,14%,,,40%,80%,96.08,-4.4,,
695596,"Raposo, Nick",SEA,27,4,7,6,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0.3333,0.4286,0.3333,0.7619,29%,0%,,,0%,25%,83.075,15.5,,
703194,"De Jesus, Randy",TRI,21,4,7,7,4,4,0,0,0,1,0,1,0,1,0,0,0,0,0.5714,0.5714,0.5714,1.1429,14%,0%,,,67%,50%,87.1833,21.5,,
701783,"Messina, Cole",COL,22,5,7,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1429,0,0.1429,0%,14%,,,33%,67%,87.9333,11.1667,,
691408,"Collado, Maick",LC,23,5,7,7,3,2,0,0,1,2,2,0,0,1,0,0,0,0,0.4286,0.4286,0.8571,1.2857,14%,0%,,,33%,50%,91.9,13.3333,,
683169,"McLain, Sean",TUL,24,7,7,7,1,1,0,0,0,2,0,0,0,4,0,0,0,0,0.1429,0.1429,0.1429,0.2857,57%,0%,,,67%,0%,93.6,37.3333,,
702652,"Fischer, Andrew",WIS,21,5,7,6,2,0,1,0,1,1,2,0,1,4,0,0,0,0,0.3333,0.4286,1,1.4286,57%,14%,,,100%,0%,111.35,24,,
686445,"Siani, Sammy",ARK,25,4,7,7,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0.2857,0.2857,0.2857,0.5714,29%,0%,,,20%,60%,86.56,0.8,,
699712,"Heredia, Raylin",ADE,22,6,7,6,1,1,0,0,0,1,0,0,1,4,0,0,0,1,0.1667,0.2857,0.1667,0.4524,57%,14%,,,0%,50%,82.55,-1.5,,
701682,"Karpathios, Braedon",SA,22,5,7,5,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0.2857,0,0.2857,29%,29%,,,0%,100%,82.9667,-10.6667,,
821041,"Brito, Roldy",FRE,18,3,7,6,1,1,0,0,0,2,1,1,1,0,0,0,0,0,0.1667,0.2857,0.1667,0.4524,0%,14%,,,33%,67%,80.86,6.8,,
810838,"Jackson, Ryan",SA,24,5,7,7,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0.1429,0.1429,0.1429,0.2857,29%,0%,,,60%,40%,94.88,17.6,,
700032,"Labrada, Victor",SEA,26,3,7,5,3,3,0,0,0,3,0,1,1,0,1,0,0,0,0.6,0.7143,0.6,1.3143,0%,14%,,,40%,60%,83.86,16.2,,
825927,"Perich, Rafe",HCS,23,3,7,7,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0.4286,0.4286,0.4286,0.8571,14%,0%,,,50%,67%,92.8833,-5.6667,,
694186,"Polanco, Shalin",GBO,22,6,7,6,1,1,0,0,0,1,0,0,1,4,0,0,0,0,0.1667,0.2857,0.1667,0.4524,57%,14%,,,50%,50%,90.2,28,,
691405,"Benjamin, Juan",LC,22,5,7,7,2,1,0,0,1,1,2,0,0,1,0,0,0,2,0.2857,0.2857,0.7143,1,14%,0%,,,33%,67%,94,-1.3333,,
702547,"Powell, Caden",FAY,22,6,7,7,2,2,0,0,0,0,1,1,0,2,0,0,0,0,0.2857,0.2857,0.2857,0.5714,29%,0%,,,40%,60%,94.24,-0.2,,
690958,"Bowser, Drew",SB,24,5,7,7,1,0,1,0,0,1,0,0,0,4,0,0,0,1,0.1429,0.1429,0.2857,0.4286,57%,0%,,,100%,67%,104.5333,-0.6667,,
700931,"Stephenson, Seth",ERI,25,5,7,5,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0.2857,0,0.2857,29%,14%,,,33%,67%,63.9333,11.6667,,
694266,"Smith, D'Andre",BNG,24,6,7,6,2,1,1,0,0,1,3,0,1,2,0,0,0,0,0.3333,0.4286,0.5,0.9286,29%,14%,,,50%,50%,89.7,18.5,,
821270,"Peña, Luis",WIS,19,4,7,7,2,1,1,0,0,2,0,1,0,2,0,0,0,1,0.2857,0.2857,0.4286,0.7143,29%,0%,,,40%,60%,98.3,-2.3333,,
807080,"Hartman, Eric",AUG,19,7,7,6,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0.1667,0.2857,0.1667,0.4524,43%,14%,,,0%,33%,58.8333,28,,
800231,"Cho, Won-Bin",PEO,22,5,7,6,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0.1429,0,0.1429,86%,0%,,,,,,,,
702656,"Faurot, Drew",JUP,22,3,6,6,2,2,0,0,0,0,0,1,0,4,0,0,0,0,0.3333,0.3333,0.3333,0.6667,67%,0%,,,100%,0%,106.1,14,,
685091,"Chavers, Parker",IOW,27,4,6,6,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0.3333,0.3333,0.3333,0.6667,17%,0%,,,40%,60%,86.92,17.4,,
703519,"Counsell, Brady",A-DBA,22,5,6,5,2,2,0,0,0,2,0,0,1,1,0,0,0,0,0.4,0.5,0.4,0.9,17%,17%,,,25%,50%,88.825,-14.75,,
